CompanyCode,Ano,  Investimentos em Capital Fixo,(Subtotal),Ajuste de Capital de Participação Mútua (-),Ajustes:,Amortização e Quotas de Exaustão,Ativo Fiscal Diferido,Ativos Circulantes,Ativos Imobilizados,Ativos Intangíveis,Ativos Não Circulantes,Ativos Não Circulantes Mantidos para Venda,Ativos de Direito de Uso,Aumento/Diminuição Líquido de Caixa e Equivalentes de Caixa Antes do Efeito das Diferenças de Conversão de Moeda Estrangeira,Caixa Gerado por Atividades Principais (+),Caixa e Equivalentes de Caixa,Caixa no Final do Período,Capital Social Integralizado,Contas a Pagar,Contas a Receber,Custo dos Produtos/Serviços Vendidos (-),Despesas Financeiras,Despesas Financeiras (Não Operacionais) (-),Despesas Gerais e Administrativas (-),Despesas de Amortização,Despesas de Atividades de Investimento (-),"Despesas de Marketing, Vendas e Distribuição (-)",Despesas de Pesquisa e Desenvolvimento (-),Diferenças de Conversão de Moeda Estrangeira,Dívidas Financeiras,Efeito das Diferenças de Conversão de Moeda Estrangeira sobre o Caixa e Equivalentes de Caixa,Estoques,Fluxo de Caixa Livre,Fluxo de Caixa Líquido das Atividades Operacionais,Fluxo de Caixa das Atividades de Financiamento,Fluxo de Caixa das Atividades de Investimento,Fluxo de Caixa de Outras Atividades Operacionais,Fluxo de Caixa de Outras Atividades de Financiamento,Fluxo de Caixa de Outras Atividades de Investimento,Fundos de Reavaliação / Valorização,Goodwill,Imóveis de Investimento,Indenização por Antiguidade,Investimentos Avaliados pelo Método da Equivalência Patrimonial,Investimentos Financeiros,LUCRO (PREJUÍZO) DO PERÍODO,LUCRO BRUTO (PREJUÍZO),LUCRO OPERACIONAL (PREJUÍZO),LUCRO/PREJUÍZO LÍQUIDO DO PERÍODO DAS OPERAÇÕES CONTINUADAS,Lucro (Prejuízo) do Período Após Imposto das Operações Descontinuadas,Lucro Antes dos Ajustes,Lucro Bruto (Prejuízo) de Atividades Comerciais,Lucro Operacional Antes das Mudanças no Capital de Giro (+),Lucro por Ação,Lucro por Ação Diluído,Lucro por Ação Diluído de Operações Continuadas,Lucro por Ação de Operações Continuadas,Lucro/Prejuízo Líquido do Período,Lucro/Prejuízo Operacional Antes das Despesas Financeiras,Lucro/Prejuízo Operacional Líquido,Lucros/Prejuízos Acumulados,Mudança nas Provisões,Mudanças no Capital de Giro,Obrigações Fiscais sobre o Lucro do Período,Outras Despesas Operacionais (-),Outras Dívidas,Outras Obrigações Financeiras,Outras Receitas Operacionais,Outras Receitas e Despesas Antes do Imposto,Outras Receitas/Despesas,Outros Ativos Circulantes,Outros Ativos Não Circulantes,Outros Itens do Patrimônio Líquido,Outros Passivos Circulantes,Outros Passivos Não Circulantes,Outros Recebíveis,Pagamento de Dividendos,Participação nos Lucros/Prejuízos de Investimentos Avaliados pelo Método da Equivalência Patrimonial,Participações da Controladora,Participações de Não Controladores,Passivo Fiscal Diferido,Passivos Circulantes,Passivos Não Circulantes,Passivos de Contratos com Clientes,Patrimônio Líquido,Patrimônio Líquido Atribuível aos Acionistas da Controladora,Posição Cambial Líquida,Posição Cambial Líquida (Incluindo Hedge),Posição Líquida (Ativo/Passivo) Monetária em Moeda Estrangeira,Provisões de Longo Prazo,Provisões para Benefícios a Empregados,Provisões para Dívidas,Receita (Despesa) de Imposto Diferido,Receita (Despesa) de Imposto das Operações Continuadas,Receita (Despesa) de Imposto do Período,Receita de Vendas,Receitas Diferidas (Exceto Passivos de Contratos com Clientes),Receitas Financeiras (Não Operacionais),Receitas de Atividades de Investimento,Reservas Restritas Separadas do Lucro,Reservas de Capital de Emissão de Ações,TOTAL DE ATIVOS,TOTAL DO PASSIVO E PATRIMÔNICO LÍQUIDO,Valores de Caixa no Início do Período,Variação nas Dívidas Financeiras,Variação no Caixa e Equivalentes,Vendas Domésticas,Vendas Internacionais
CLEBI,2020,-59414156.0,996154749.5,0.0,520477875.0,154426575.0,156752202.0,925800147.0,489167243.0,264824557.0,1836369255.0,0.0,510665322.0,282443622.0,441489188.0,571830186.0,571428817.0,24300000.0,64113809.5,84381314.5,-1151639694.0,-462002557.0,-462002557.0,-203731823.0,154426575.0,-1453891.0,0.0,0.0,0.0,902831640.0,80042568.0,9772602.5,401167605.0,423381185.0,-118723983.0,-22213580.0,-18108003.0,-101995199.0,37200576.0,0.0,73295661.0,0.0,9985645.0,157711645.0,13898440.5,-149946056.0,389861407.0,205735543.0,-149946056.0,0.0,-149946056.0,389861407.0,370531819.0,0.0,0.0,0.0,0.0,-169179611.0,219007740.0,186129584.0,192120125.0,16101962.0,70957369.0,28760852.0,-353420853.0,53558679.0,0.0,373026812.0,10212926.0,349949338.0,47586777.0,31770014.0,234975443.0,46504759.0,75435163.0,121230540.0,-47992500.0,3059271.0,-169179611.0,54463584.0,29562138.0,1066509352.0,1249362575.0,0.0,446297475.0,356603862.0,-802289540.0,-802289540.0,-802289540.0,34788905.0,0.0,33709370.0,32873895.0,-16868774.0,-49742669.0,1541501101.0,13051241.5,109917535.0,11666817.0,74387905.0,0.0,2762169402.0,2762169402.0,208942627.0,31263716.0,362486190.0,0.0,0.0
CLEBI,2021,-71441293.0,1809655730.0,0.0,232799893.0,206052038.0,256168334.0,1929753409.0,874801839.0,701303242.0,3535073478.0,0.0,1063607040.0,62068789.0,694213828.0,1093962834.0,1093574832.0,24300000.0,166488032.0,190344389.0,-1728319360.0,-171358032.0,-171358032.0,-278201455.0,206052038.0,-1219124.0,0.0,0.0,613208705.0,1370338403.0,460077226.0,20410510.5,560605525.0,627218008.0,-498536736.0,-66612483.0,-66995820.0,-169619638.0,4828810.0,0.0,119963138.0,0.0,22321987.0,20391743.0,58343999.5,564923397.0,831869475.0,525755696.0,564923397.0,0.0,564923397.0,831869475.0,797723290.0,0.0,0.0,0.0,0.0,533453896.0,612859206.0,553668020.0,22479380.0,29559459.0,-103509462.0,49917869.0,-88395811.0,29285799.5,0.0,60483487.0,83322207.0,-2811604.0,71452631.0,83682166.0,86094176.0,127386470.0,235346924.0,320648061.0,-57712500.0,3781303.0,533453896.0,173695262.5,85460436.0,1689558051.0,2105423750.0,0.0,1669845086.0,1353924062.0,-12229341.0,-12229341.0,-12229341.0,45879138.0,0.0,63115169.0,-4150508.0,-65112502.0,-60961994.0,2560188835.0,27825663.0,188534725.0,84541331.0,74387905.0,0.0,5464826887.0,5464826887.0,571428817.0,-271204598.0,522146015.0,0.0,0.0
CLEBI,2022,-363487268.0,2666220436.5,0.0,855529087.0,366282358.0,340335572.0,3192893299.0,1265612918.0,968900462.0,4857693725.0,0.0,1491722409.0,363172945.0,1904185057.0,1928963765.0,1927530563.0,24300000.0,223143246.0,280832897.5,-3902275886.0,-284931130.0,-284931130.0,-590638301.0,366282358.0,-27867600.0,0.0,0.0,881598528.0,1531778622.0,470782786.0,32334019.5,1372409719.0,1702571564.0,-1009236774.0,-330161845.0,-201613493.0,-215834718.0,33325423.0,0.0,124300843.0,0.0,20458846.0,19463360.0,82867130.5,1153990161.0,2169732655.0,1575002493.0,1158409753.0,-4419592.0,1153990161.0,2169732655.0,2009519248.0,44.0,0.0,0.0,0.0,1079953824.0,1546038262.0,1579094354.0,374299405.0,44441575.0,-105334191.0,47980681.0,-141843768.0,14210077.5,0.0,137751907.0,-27054125.0,444805154.0,137704178.0,175931258.0,340290526.0,455245118.0,324900195.0,402792082.0,-164025000.0,-1910106.0,1079953824.0,266751804.5,122139556.0,2139547574.0,2659133119.0,0.0,3251906331.0,2792439059.0,-51582701.0,-51582701.0,-51582701.0,143103765.0,0.0,57192656.0,-1961132.0,-302736702.0,-300775570.0,6072008541.0,54927415.5,200039323.0,813475.0,91996776.0,0.0,8050587024.0,8050587024.0,1093574832.0,-629377056.0,833955731.0,0.0,0.0
CLEBI,2023,-660228916.0,5479567470.0,0.0,1769689622.0,626898399.0,641945756.0,6106289623.0,2326967950.0,1525817821.0,9152728269.0,0.0,2473466467.0,32777898.0,3253308947.0,3377164246.0,3373899826.0,24300000.0,490050965.0,673763907.0,-7197629833.0,-469559974.0,-469559974.0,-1014411459.0,626898399.0,-7525997.0,0.0,0.0,1610002813.0,3100772219.0,1413591365.0,68196143.0,842167632.0,2671638355.0,-809389734.0,-1829470723.0,-581670592.0,-417762224.0,-1169241807.0,0.0,211435188.0,0.0,60026818.0,25998200.0,217496475.5,1826060885.0,3667187574.0,2761267745.0,1825159010.0,901875.0,1826060885.0,3667187574.0,3595750507.0,1.0,1.0,1.0,1.0,1667723088.0,2784011283.0,2652776115.0,319097790.0,106041313.0,-342441560.0,327129782.0,-336655040.0,116360779.5,0.0,445146670.0,22743538.0,1036749910.0,373143523.0,342325267.0,819326670.0,768564346.0,533333357.0,1020920211.5,-1305436481.0,0.0,1667723088.0,368682981.5,433857990.0,4852845317.0,5191203483.0,0.0,5214969092.0,4635940926.0,-90038171.0,-90038171.0,-90038171.0,310999397.0,0.0,122442111.0,-143119948.0,-895605891.0,-752485943.0,10864817407.0,66676945.0,406313592.0,30269535.0,195490565.0,0.0,15259017892.0,15259017892.0,1927530563.0,913808971.0,1446369263.0,0.0,0.0
CLEBI,2024,-1374697601.0,7339125138.5,0.0,1985675644.0,946495040.0,817947292.0,8328244788.0,3593939904.0,1663774180.0,11260580901.0,0.0,2419665349.0,479760461.0,5439702037.0,4360995105.0,4222138255.0,24300000.0,852278104.0,995637214.5,-13176597415.0,-670363336.0,-670363336.0,-1684998263.0,946495040.0,-1885230.0,0.0,0.0,1737256227.0,3240298719.0,368477968.0,77112497.0,2881976560.0,4860164732.0,-2402216099.0,-1978188172.0,-579537305.0,-405784752.0,-603490571.0,0.0,354025440.0,0.0,79865165.0,31103605.0,292210895.5,3588308926.0,6001408997.0,4259163978.0,3592180883.0,-3871957.0,3588308926.0,6001408997.0,5573984570.0,1.0,1.0,1.0,1.0,3566410436.0,4272847715.0,4316410734.0,292518508.0,208558916.0,-134282533.0,537451118.0,-270262660.0,205688670.5,0.0,213015904.0,13683737.0,830621688.0,591730617.0,581707687.0,1175771395.0,1058752239.0,615473500.0,1222007648.0,-1735319394.0,0.0,3566410436.0,276498749.5,337111277.0,6350005489.0,5563005560.0,0.0,7675814640.0,7144715631.0,246085872.0,246085872.0,246085872.0,385224390.0,0.0,240355317.0,223981807.0,-682441568.0,-906423375.0,19178006412.0,71056110.5,672138072.0,15568967.0,348459065.0,0.0,19588825689.0,19588825689.0,3373899826.0,-261111953.0,848238429.0,0.0,0.0
CMBTN,2008,,20296848.0,0.0,,,0.0,22550717.0,27216662.0,24747.0,29014159.0,0.0,,,,955776.0,,1770000.0,7103732.5,9926268.0,-95426262.0,-386135.0,-386135.0,-6078197.0,2499767.0,,-805601.0,0.0,0.0,0.0,,450303.0,,,,,,,,0.0,1386679.0,0.0,209447.0,0.0,175158.5,-5843373.0,366533.0,-6629089.0,-5843373.0,0.0,,366533.0,,-3.0,-3.0,-3.0,-3.0,-5843373.0,,-6517265.0,-1168926.0,,,38498.0,-578370.0,1566988.0,0.0,466546.0,0.0,,841799.0,22338.0,36341849.0,487440.0,0.0,6708.0,,0.0,-5843373.0,0.0,833505.0,18042979.0,1698186.0,,31823711.0,31823711.0,-246151.0,,,0.0,864681.0,175600.0,335766.0,234725.0,-101041.0,95792795.0,,937126.0,,467583.0,256578.0,51564876.0,51564876.0,,,,98681942.0,129206.0
CMBTN,2009,,20296848.0,0.0,,,0.0,22550717.0,27216662.0,24747.0,29014159.0,0.0,,,,955776.0,,1770000.0,7103732.5,9926268.0,-95426262.0,-386135.0,-386135.0,-6078197.0,2499767.0,,-805601.0,0.0,0.0,0.0,,450303.0,,,,,,,,0.0,1386679.0,0.0,209447.0,0.0,175158.5,-5843373.0,366533.0,-6629089.0,-5843373.0,0.0,,366533.0,,-3.0,-3.0,-3.0,-3.0,-5843373.0,,-6517265.0,-1168926.0,,,38498.0,-578370.0,1566988.0,0.0,466546.0,0.0,,841799.0,22338.0,36341849.0,487440.0,0.0,6708.0,,0.0,-5843373.0,0.0,833505.0,18042979.0,1698186.0,,31823711.0,31823711.0,-246151.0,,,0.0,864681.0,175600.0,335766.0,234725.0,-101041.0,95792795.0,,937126.0,,467583.0,256578.0,51564876.0,51564876.0,,,,98681942.0,129206.0
CMBTN,2010,,23945363.0,0.0,,,0.0,24228689.0,24883033.0,17479.0,27542627.0,0.0,,,,1809209.0,,1770000.0,9095238.0,10364215.0,-81169737.0,-653931.0,-653931.0,-6395155.0,2643851.0,,-721905.0,0.0,0.0,0.0,,460861.5,,,,,,,,0.0,1386679.0,0.0,218824.0,0.0,621010.0,-5442185.0,767707.0,-5440355.0,-5442185.0,0.0,,767707.0,,-3.0,-3.0,-3.0,-3.0,-5442185.0,,-6349353.0,-6945754.0,,,41958.0,-98184.0,2457505.5,0.0,1007182.0,0.0,,769327.0,0.0,36341849.0,346456.0,0.0,6708.0,,0.0,-5442185.0,0.0,694323.0,23662037.0,1727753.0,,26381526.0,26381526.0,328893.0,,,0.0,1033430.0,168136.0,139182.0,-47340.0,-186522.0,81937444.0,,699441.0,,401038.0,256578.0,51771316.0,51771316.0,,,,84585018.0,168542.0
CMBTN,2011,,27659470.5,0.0,,,345706.0,26205988.0,20659203.0,10192.0,28665104.0,0.0,,,,1292966.0,,1770000.0,9469151.0,11359252.5,-94429492.0,-907638.0,-907638.0,-7026849.0,2293770.0,,-754032.0,0.0,0.0,0.0,,729488.0,,,,,,,,2378624.0,1386679.0,5300000.0,381534.0,0.0,474954.0,-4379494.0,2634126.0,-4892197.0,-4379494.0,0.0,,2634126.0,,-2.0,-2.0,-2.0,-2.0,-4379494.0,,-5146755.0,-12387939.0,,,18437.0,-413485.0,4701705.0,45428.5,668043.0,0.0,,735541.0,0.0,36341849.0,463804.0,0.0,6708.0,,0.0,-4379494.0,0.0,49038.0,29112953.0,1377483.0,,24380656.0,24380656.0,-39880.0,,,0.0,1328445.0,198143.0,1116182.0,1097238.0,-18944.0,97063618.0,,323103.0,,401038.0,256578.0,54871092.0,54871092.0,,,,100176600.0,15334.0
CMBTN,2012,,30124443.0,0.0,,,1657660.0,35930211.0,20638924.0,5077.0,26090879.0,0.0,,,,5389260.0,,1770000.0,10596011.5,14504379.5,-113908771.0,-390685.0,-390685.0,-7509707.0,1666653.0,,-839574.0,0.0,0.0,0.0,,510291.0,,,,,,,,524149.0,1386679.0,1750000.0,431565.0,0.0,311023.0,11984736.0,9882176.0,11037930.0,11984736.0,0.0,,9882176.0,,7.0,7.0,7.0,7.0,11984736.0,,1532895.0,-14912958.0,,,96994.0,-599069.0,877606.0,117752.0,10104104.0,0.0,,504542.0,0.0,36341849.0,962957.0,0.0,18780.5,,0.0,11984736.0,0.0,29036.0,24318675.0,1337023.0,,36365392.0,36365392.0,-245356.0,,,0.0,1307987.0,75985.0,1331956.0,1087856.0,-244100.0,123790947.0,,249635.0,,401038.0,256578.0,62021090.0,62021090.0,,,,126998097.0,11683.0
CMBTN,2013,,37693916.0,0.0,,,1104593.0,43678757.0,23700311.0,1069834.0,28624708.0,0.0,,,,12251796.0,,1770000.0,13856946.0,14915426.0,-132013453.0,-413436.0,-413436.0,-9100455.0,2800558.0,,-859013.0,0.0,0.0,0.0,,667104.0,,,,,,,,0.0,0.0,2020000.0,166819.0,0.0,321003.0,3152894.0,13908505.0,4080766.0,3152894.0,0.0,,13908505.0,,2.0,2.0,2.0,2.0,3152894.0,,3949037.0,-10553717.0,,,0.0,-472365.0,734935.5,0.0,604094.0,13123.0,,220052.0,47758.0,36270051.0,2288302.0,0.0,41027.5,,0.0,3152894.0,0.0,84792.0,31709075.0,1838658.0,,38755732.0,38755732.0,6089762.0,6089762.0,6089762.0,1753866.0,0.0,237010.0,-941659.0,-941659.0,0.0,145921958.0,,414100.0,,8116504.0,0.0,72303465.0,72303465.0,,,,149557414.0,0.0
CMBTN,2014,,37693916.0,0.0,,,1104593.0,43678757.0,23700311.0,1069834.0,28624708.0,0.0,,,,12251796.0,,1770000.0,13856946.0,14915426.0,-132013453.0,-413436.0,-413436.0,-9100455.0,2800558.0,,-859013.0,0.0,0.0,0.0,,667104.0,,,,,,,,0.0,0.0,2020000.0,166819.0,0.0,321003.0,3152894.0,13908505.0,4080766.0,3152894.0,0.0,,13908505.0,,2.0,2.0,2.0,2.0,3152894.0,,3949037.0,-10553717.0,,,0.0,-472365.0,734935.5,0.0,604094.0,13123.0,,220052.0,47758.0,36270051.0,2288302.0,0.0,41027.5,,0.0,3152894.0,0.0,84792.0,31709075.0,1838658.0,,38755732.0,38755732.0,6089762.0,6089762.0,6089762.0,1753866.0,0.0,237010.0,-941659.0,-941659.0,0.0,145921958.0,,414100.0,,8116504.0,0.0,72303465.0,72303465.0,,,,149557414.0,0.0
CMBTN,2015,,48516854.5,0.0,,,0.0,56636027.0,23475331.0,861838.0,27845904.0,0.0,,,,8390294.0,,1770000.0,18397288.5,22791342.5,-145933767.0,-393379.0,-393379.0,-9785352.0,2522260.0,,-832904.0,0.0,0.0,0.0,,780236.0,,,,,,,,0.0,0.0,2510000.0,105924.0,0.0,479264.5,1482627.0,11916533.0,1696627.0,1482627.0,0.0,,11916533.0,,1.0,1.0,0.0,0.0,1482627.0,,1298277.0,-5723131.0,,,18334.0,-205434.0,765628.5,0.0,603784.0,1180750.0,,282214.0,0.0,35842321.0,1975436.0,0.0,430284.0,,0.0,1482627.0,0.0,421847.0,40397682.0,2334658.0,,41749591.0,41749591.0,-195559.0,-195559.0,-195559.0,1912811.0,0.0,78078.0,-1087059.0,-1169370.0,-82311.0,157850300.0,,167999.0,,8121196.0,256578.0,84481931.0,84481931.0,,,,161583743.0,0.0
CMBTN,2016,-7193143.0,60666630.5,0.0,5697211.0,2651633.0,0.0,64598893.0,28461864.0,416815.0,32366081.0,0.0,,2612322.0,10283809.0,11002616.0,11002616.0,1770000.0,26070294.5,25336971.5,-196291685.0,-398865.0,-398865.0,-12887845.0,2651633.0,-26760.0,-821888.0,0.0,0.0,0.0,0.0,1100070.5,2567411.0,9760554.0,44911.0,-7193143.0,-523255.0,44911.0,0.0,0.0,0.0,2510000.0,175805.0,0.0,465884.5,-3708354.0,12642113.0,-3412307.0,-3708354.0,0.0,-3708354.0,12642113.0,1988857.0,0.0,-2.0,0.0,0.0,-3708354.0,,-1067620.0,-4240504.0,3420763.0,8294952.0,0.0,-3426640.0,291762.0,0.0,1081953.0,-26760.0,-375185.0,273518.0,0.0,35764656.0,773104.0,0.0,247154.0,0.0,0.0,-3708354.0,0.0,442378.0,56734368.0,2267034.0,,37963572.0,37963572.0,-5132.0,-5132.0,-5132.0,1824656.0,0.0,3237151.0,-39947.0,-39947.0,0.0,208933798.0,,169525.0,0.0,8121196.0,256578.0,96964974.0,96964974.0,8390294.0,0.0,2612322.0,213777170.0,0.0
CMBTN,2017,-4194439.0,76843222.0,0.0,-4117386.0,2395924.0,77878.0,78222061.0,30382815.0,304174.0,37815975.0,0.0,,1317548.0,6292855.0,12320164.0,12320164.0,1770000.0,36903589.0,30810827.5,-180309917.0,-516262.0,-516262.0,-12488405.0,2395924.0,0.0,-1569951.0,0.0,0.0,0.0,0.0,1645744.5,1248661.0,5906006.0,68887.0,-4657345.0,-386849.0,68887.0,-462906.0,0.0,0.0,5355000.0,192434.0,0.0,593709.5,808078.0,7414664.0,-2605693.0,808078.0,0.0,808078.0,7414664.0,-3309308.0,0.0,0.0,0.0,0.0,808078.0,,-6643692.0,-7948858.0,-2615940.0,9602163.0,0.0,-503423.0,8620.5,0.0,4541422.0,3110445.0,-3897370.0,840640.0,462906.0,35634866.0,1300230.0,0.0,96948.0,0.0,0.0,808078.0,0.0,24955.0,75464383.0,1931793.0,,38641860.0,38641860.0,-327786.0,-327786.0,-327786.0,1906838.0,0.0,339734.0,497337.0,497337.0,0.0,187724581.0,,322251.0,3110445.0,8121196.0,256578.0,116038036.0,116038036.0,11002616.0,0.0,1317548.0,191980400.0,0.0
CMBTN,2018,14921684.0,74574281.0,0.0,-14464977.0,2724870.0,0.0,80546813.0,26270192.0,163191.0,37469665.0,0.0,0.0,-2467180.0,-16675387.0,9852984.0,9852984.0,1770000.0,33088690.5,33740970.0,-244710227.0,-448088.0,-448088.0,-15407738.0,2724870.0,0.0,-2555672.0,0.0,0.0,0.0,0.0,1399386.5,-3128185.0,-18049869.0,661005.0,14921684.0,-1374482.0,661005.0,0.0,0.0,0.0,9425000.0,227635.0,0.0,684611.5,9579525.0,9969762.0,-7758567.0,9579525.0,0.0,9579525.0,9969762.0,-4885452.0,0.0,5.0,0.0,0.0,9579525.0,9518279.0,-7993648.0,-7140780.0,736921.0,-11789935.0,0.0,-1168791.0,46372.0,0.0,1403872.0,17276846.0,-17926768.0,208238.0,95000.0,35205369.0,1058137.0,0.0,175968.5,0.0,0.0,9579525.0,0.0,119771.0,68601749.0,1622841.0,0.0,47791888.0,47791888.0,-225783.0,-225783.0,-225783.0,1503070.0,0.0,738971.0,-280068.0,-313974.0,-33906.0,254679989.0,267258.0,823308.0,17276846.0,8121196.0,256578.0,118016478.0,118016478.0,12320164.0,0.0,-2467180.0,259010961.0,0.0
CMBTN,2019,-2503474.0,82543285.5,0.0,2661447.0,4606003.0,658680.0,84833736.0,26583054.0,32925.0,44764209.0,0.0,5571041.0,-3652559.0,2074726.0,6200425.0,6200425.0,1770000.0,37466534.5,38306174.0,-164400439.0,-1216743.0,-1216743.0,-14627846.0,4606003.0,0.0,-1568016.0,0.0,0.0,2971074.0,0.0,716226.5,-1538125.0,965349.0,-2114434.0,-2503474.0,-1109377.0,-2114434.0,0.0,0.0,0.0,10240000.0,197578.0,0.0,774492.5,-2681698.0,11726888.0,-3962851.0,-2681698.0,0.0,-2681698.0,11726888.0,-20251.0,-2.0,0.0,0.0,0.0,-2681698.0,-2812389.0,-4468974.0,-4228453.0,857847.0,2094977.0,0.0,-1474907.0,218448.5,0.0,1981030.0,1150462.0,-2802403.0,385182.0,0.0,34742877.0,666527.0,0.0,166426.0,0.0,0.0,-2681698.0,0.0,0.0,80252835.0,4717891.0,0.0,44627219.0,44627219.0,-1742131.0,-1742131.0,-1742131.0,1382978.0,0.0,1146053.0,657708.0,657708.0,0.0,176127327.0,231527.0,689726.0,1150462.0,14767915.0,256578.0,129597945.0,129597945.0,9852984.0,0.0,-3652559.0,179911704.0,0.0
CMBTN,2020,-3158796.0,130825477.0,0.0,15680077.0,18498565.0,3800894.0,116733538.0,26830065.0,101975.0,68638064.0,0.0,22089764.0,-5314975.0,20682490.0,885450.0,885450.0,1770000.0,60448318.0,55797979.0,-241954169.0,-4282055.0,-4282055.0,-18679259.0,18498565.0,-382240.0,-2357232.0,0.0,0.0,11729966.5,0.0,1137337.0,16882839.0,20041635.0,-22197814.0,-3158796.0,-640855.0,-22197814.0,0.0,0.0,0.0,12065000.0,192493.0,0.0,1810164.5,-11527916.0,6138246.0,-14319388.0,-11527916.0,0.0,-11527916.0,6138246.0,4152161.0,0.0,-7.0,0.0,0.0,-11527916.0,-10681775.0,-14898245.0,-6910151.0,1402633.0,16530329.0,0.0,-1492930.0,575834.5,0.0,2071787.0,3637613.0,-4221121.0,1543344.0,0.0,49359098.0,979460.0,0.0,282074.5,0.0,0.0,-11527916.0,0.0,0.0,144917416.0,7506577.0,0.0,32947609.0,32947609.0,-1214073.0,-1214073.0,-1214073.0,1350805.0,0.0,2148809.0,3104291.0,3104291.0,0.0,248092415.0,1218340.5,331623.0,4019853.0,0.0,256578.0,185371602.0,185371602.0,6200425.0,0.0,-5314975.0,254334099.0,0.0
CMBTN,2021,-9500134.0,193307908.5,0.0,35421494.0,26003132.0,2779076.0,177733240.0,33451201.0,134666.0,78325060.0,0.0,24765400.0,5079984.0,49584628.0,5965434.0,5965434.0,1770000.0,91665046.0,83879879.0,-416563656.0,-6682545.0,-6682545.0,-22448996.0,26003132.0,-795649.0,-3125154.0,0.0,0.0,13188713.5,0.0,1421028.5,38507770.0,48007904.0,-33427786.0,-9500134.0,-1576724.0,-33427786.0,0.0,0.0,0.0,14240000.0,242245.0,0.0,1412340.0,3093063.0,37979169.0,9293256.0,3093063.0,0.0,3093063.0,37979169.0,38514557.0,0.0,2.0,0.0,0.0,3093063.0,10679615.0,12405019.0,-10722601.0,1765910.0,11070071.0,0.0,-7718863.0,584852.5,0.0,4607100.0,1386359.0,7652452.0,818770.0,0.0,34343191.0,1508384.0,0.0,238629.0,0.0,0.0,3093063.0,0.0,0.0,208882577.0,11383043.0,0.0,35792680.0,35792680.0,-1658605.0,-1658605.0,-1658605.0,1103976.0,0.0,2900382.0,-1083816.0,-1083816.0,0.0,454542825.0,1937827.0,179809.0,2182008.0,7052449.0,256578.0,256058300.0,256058300.0,885450.0,0.0,5079984.0,465706348.0,0.0
CMBTN,2022,-87917483.0,711221160.0,0.0,114208330.0,145530633.0,0.0,645948536.0,293851715.0,345158.0,480707953.0,0.0,114606468.0,38670292.0,245483930.0,54817040.0,54817040.0,1770000.0,311003913.5,283928391.5,-2211463419.0,77487454.0,77487454.0,-86445304.0,145530633.0,0.0,-14578544.0,0.0,0.0,41081350.5,0.0,9736353.0,154827001.0,242744484.0,-116156709.0,-87917483.0,-2739446.0,-116156709.0,0.0,0.0,0.0,58856887.0,984752.0,0.0,6416729.5,72373851.0,101032872.0,-4535031.0,72373851.0,0.0,72373851.0,101032872.0,186582181.0,0.0,41.0,0.0,0.0,72373851.0,20793834.0,9024.0,-430523635.0,13227828.0,58901749.0,1457822.0,-18224485.0,13170690.0,0.0,13680430.0,25328865.0,-44550131.0,2410394.0,0.0,616116256.0,6255498.0,0.0,802939.5,0.0,0.0,72373851.0,0.0,41443498.0,776493784.0,61759948.0,0.0,288402757.0,288402757.0,-50997602.0,-50997602.0,-50997602.0,7406286.0,0.0,14611353.0,-24518627.0,-26022743.0,-1504116.0,2312496291.0,18283683.5,115306.0,25328865.0,24476261.0,4190024.0,1126656489.0,1126656489.0,16146748.0,0.0,38670292.0,2370078496.0,0.0
CMBTN,2023,-82902565.0,1153879585.0,0.0,188344973.0,312464755.0,0.0,1079854445.0,472978430.0,262278.0,744776596.0,0.0,126511309.0,-47902140.0,334839730.0,16018467.0,16018467.0,1770000.0,546261157.0,492873584.0,-4203712477.0,104163946.0,104163946.0,-165803421.0,312464755.0,0.0,-19043158.0,0.0,0.0,47863296.0,0.0,28100608.0,239172414.0,322074979.0,-287074554.0,-82902565.0,-12764751.0,-287074554.0,0.0,0.0,0.0,115077100.0,4864508.0,0.0,14884552.5,118819175.0,146212035.0,-44040692.0,118819175.0,0.0,118819175.0,146212035.0,307164148.0,67.0,67.0,67.0,67.0,118819175.0,-2669470.0,-38634544.0,-517092256.0,17602767.0,27675582.0,5677616.0,-48956320.0,628327.0,0.0,43550172.0,41371222.0,-22551673.0,17943458.0,0.0,891667735.0,13649855.0,0.0,2061255.0,0.0,0.0,118819175.0,0.0,31815632.0,1227904725.0,60173632.0,0.0,536552684.0,536552684.0,-13061828.0,-13061828.0,-13061828.0,3007710.0,0.0,22992243.0,28467031.0,17324699.0,-11142332.0,4349924512.0,10714870.5,0.0,41371222.0,35338525.0,6049505.0,1824631041.0,1824631041.0,79144169.0,0.0,-47902140.0,4447862237.0,0.0
