id_empresa,empresa,ano,Desc,Yıllık,9 Aylık,6 Aylık,3 Aylık
9,TOASO,2013,Faaliyet Karı Öncesi Diğer Gelir ve Giderler,0.0,0.0,0.0,0.0
9,TOASO,2013,FAALİYET KARI (ZARARI),373818000.0,287920000.0,218562000.0,122595000.0
9,TOASO,2013,Net Faaliyet Kar/Zararı,487151000.0,382965000.0,260410000.0,125550000.0
9,TOASO,2013,  Yatırım Faaliyetlerinden Gelirler,0.0,,,
9,TOASO,2013,  Yatırım Faaliyetlerinden Giderler (-),0.0,,,
9,TOASO,2013,  Diğer Gelir ve Giderler,0.0,,,
9,TOASO,2013,Özkaynak Yöntemiyle Değerlenen Yatırımların Kar/Zararlarındaki Paylar,0.0,0.0,0.0,0.0
9,TOASO,2013,Finansman Gideri Öncesi Faaliyet Karı/Zararı,373818000.0,,,
9,TOASO,2013,(Esas Faaliyet Dışı) Finansal Gelirler,0.0,83203000.0,42152000.0,2877000.0
9,TOASO,2013,(Esas Faaliyet Dışı) Finansal Giderler (-),103257000.0,0.0,0.0,0.0
9,TOASO,2013,Vergi Öncesi Diğer Gelir ve Giderler,0.0,0.0,0.0,0.0
9,TOASO,2013,SÜRDÜRÜLEN FAALİYETLER VERGİ ÖNCESİ KARI (ZARARI),477075000.0,371123000.0,260714000.0,125472000.0
9,TOASO,2013,Sürdürülen Faaliyetler Vergi Geliri (Gideri),-42852000.0,-50599000.0,-44453000.0,-20697000.0
9,TOASO,2013,  Dönem Vergi Geliri (Gideri),-32841000.0,-39643000.0,-38970000.0,-28117000.0
9,TOASO,2013,  Ertelenmiş Vergi Geliri (Gideri),-10011000.0,-10956000.0,-5483000.0,7420000.0
9,TOASO,2013,  Diğer Vergi Geliri (Gideri),0.0,0.0,0.0,0.0
9,TOASO,2013,SÜRDÜRÜLEN FAALİYETLER DÖNEM KARI/ZARARI,434223000.0,320524000.0,216261000.0,104775000.0
9,TOASO,2013,DURDURULAN FAALİYETLER,0.0,0.0,0.0,0.0
9,TOASO,2013,Durdurulan Faaliyetler Vergi Sonrası Dönem Karı (Zararı),0.0,0.0,0.0,0.0
9,TOASO,2013,DÖNEM KARI (ZARARI),434223000.0,320524000.0,216261000.0,104775000.0
9,TOASO,2013,Dönem Kar/Zararının Dağılımı,0.0,0.0,0.0,0.0
9,TOASO,2013,Azınlık Payları,0.0,0.0,0.0,0.0
9,TOASO,2013,Ana Ortaklık Payları,434223000.0,320524000.0,216261000.0,104775000.0
9,TOASO,2013,Hisse Başına Kazanç,1.0,640.0,0.0,0.0
9,TOASO,2013,Seyreltilmiş Hisse Başına Kazanç,1.0,0.0,0.0,0.0
9,TOASO,2013,Sürdürülen Faaliyetlerden Hisse Başına Kazanç,1.0,640.0,0.0,0.0
9,TOASO,2013,Sürdürülen Faaliyetlerden Seyreltilmiş Hisse Başına Kazanç,1.0,0.0,0.0,0.0
9,TOASO,2013,Amortisman Giderleri,324276000.0,241924000.0,160746000.0,89591000.0
9,TOASO,2013,Kıdem Tazminatı,25397000.0,25910000.0,0.0,10525000.0
9,TOASO,2013,Finansman Giderleri,103257000.0,0.0,0.0,0.0
9,TOASO,2013,Yurtiçi Satışlar,2876376000.0,2082242000.0,1393954000.0,616251000.0
9,TOASO,2013,Yurtdışı Satışlar,4069041000.0,2990302000.0,2045843000.0,1071720000.0
9,TOASO,2013,Net Yabancı Para Pozisyonu,-891092000.0,-1043192000.0,-976114000.0,-864393000.0
9,TOASO,2013,Parasal net yabancı para varlık/(yükümlülük) pozisyonu,-1020085000.0,,,
9,TOASO,2013,Net YPP (Hedge Dahil),-891092000.0,,,
9,TOASO,2013, İşletme Faaliyetlerinden Kaynaklanan Net Nakit,988526000.0,,,
9,TOASO,2013, Düzeltme Öncesi Kar,477075000.0,,,
9,TOASO,2013, Düzeltmeler:,345501000.0,,,
9,TOASO,2013,  Amortisman & İtfa Payları,324276000.0,,,
9,TOASO,2013,  Karşılıklardaki Değişim,74987000.0,,,
9,TOASO,2013,  Diğer Gelir/ Gider,-53762000.0,,,
9,TOASO,2013, İşletme Sermayesinde Değişikler Öncesi Faaliyet Karı (+),822576000.0,,,
9,TOASO,2013,  İşletme Sermayesindeki Değişiklikler,165950000.0,,,
9,TOASO,2013, Esas Faaliyet ile İlgili Oluşan Nakit (+),988526000.0,,,
9,TOASO,2013,  Diğer İşletme Faaliyetlerinden Nakit,0.0,,,
9,TOASO,2013,  Sabit Sermaye Yatırımları,-268290000.0,,,
9,TOASO,2013,  Diğer Yatırım Faaliyetlerinden Nakit,21196000.0,,,
9,TOASO,2013, Yatırım Faaliyetlerinden Kaynaklanan Nakit,-247094000.0,,,
9,TOASO,2013,Serbest Nakit Akım,741432000.0,,,
9,TOASO,2013,Finansal Borçlardaki Değişim,0.0,,,
9,TOASO,2013,Temettü Ödemeleri,-480000000.0,,,
9,TOASO,2013,Sermaye Artırımı,0.0,,,
9,TOASO,2013,Diğer Finansman Faaliyetlerinden Nakit,-221420000.0,,,
9,TOASO,2013,Finansman Faaliyetlerden Kaynaklanan Nakit,-701420000.0,,,
9,TOASO,2013,Yab. Para Çev. Fark. Etk. Önc.Nak.Ve Nak. Benz. Net Artış/Azalış,40012000.0,,,
9,TOASO,2013, Yab.ı Para Çevrim Fark. Nakit Ve Nakit Benz. Üzerindeki Etkisi,0.0,,,
9,TOASO,2013, Diğer Nakit Girişi/Çıkışı,0.0,,,
9,TOASO,2013,Nakit ve Benzerlerindeki Değişim,40012000.0,,,
9,TOASO,2013,Diğer Nakit ve Nakit Benzerlerindeki Artış,0.0,,,
9,TOASO,2013,Dönem Başı Nakit Değerler,1630455000.0,,,
9,TOASO,2013,Dönem Sonu Nakit,1670467000.0,,,
3,EREGL,2019,Dönen Varlıklar,24136704000.0,22532475000.0,22088293000.0,24436672000.0
3,EREGL,2019,  Nakit ve Nakit Benzerleri,10590024000.0,8255807000.0,7302400000.0,10320200000.0
3,EREGL,2019,  Finansal Yatırımlar,101304000.0,849172000.0,342858000.0,219205000.0
3,EREGL,2019,  Ticari Alacaklar,3344177000.0,3320951000.0,3882571000.0,4271965000.0
3,EREGL,2019,  Finans Sektörü Faaliyetlerinden Alacaklar,0.0,0.0,0.0,0.0
3,EREGL,2019,  Diğer Alacaklar,5881000.0,8965000.0,5489000.0,1868000.0
3,EREGL,2019,  Müşteri Sözleşmelerinden Doğan Varlıklar,0.0,0.0,0.0,0.0
3,EREGL,2019,  Stoklar,9329163000.0,9261608000.0,9916797000.0,8998786000.0
3,EREGL,2019,  Canlı Varlıklar,0.0,0.0,0.0,0.0
3,EREGL,2019,  Diğer Dönen Varlıklar,766155000.0,835972000.0,638178000.0,624648000.0
3,EREGL,2019,    (Ara Toplam),24136704000.0,22532475000.0,22088293000.0,24436672000.0
3,EREGL,2019,  Satış Amacıyla Elde Tutulan Duran Varlıklar,0.0,0.0,0.0,0.0
3,EREGL,2019,Duran Varlıklar,22535921000.0,21179593000.0,21248403000.0,20739215000.0
3,EREGL,2019,  Ticari Alacaklar,0.0,0.0,0.0,0.0
3,EREGL,2019,  Finans Sektörü Faaliyetlerinden Alacaklar,0.0,0.0,0.0,0.0
3,EREGL,2019,  Diğer Alacaklar,37087000.0,33710000.0,32806000.0,9397000.0
3,EREGL,2019,  Müşteri Sözleşmelerinden Doğan Varlıklar,0.0,0.0,0.0,0.0
3,EREGL,2019,  Finansal Yatırımlar,161000.0,153000.0,156000.0,153000.0
3,EREGL,2019,  Özkaynak Yöntemiyle Değerlenen Yatırımlar,200820000.0,158496000.0,159039000.0,154042000.0
3,EREGL,2019,  Canlı Varlıklar,0.0,0.0,0.0,0.0
3,EREGL,2019,  Yatırım Amaçlı Gayrimenkuller,303214000.0,256990000.0,262464000.0,257775000.0
3,EREGL,2019,  Stoklar,0.0,0.0,0.0,0.0
3,EREGL,2019,  Kullanım Hakkı Varlıkları,244950000.0,229650000.0,237213000.0,0.0
3,EREGL,2019,  Maddi Duran Varlıklar,20653981000.0,19265088000.0,19637039000.0,19466099000.0
3,EREGL,2019,  Şerefiye,0.0,0.0,0.0,0.0
3,EREGL,2019,  Maddi Olmayan Duran Varlıklar,312534000.0,300510000.0,312251000.0,303824000.0
3,EREGL,2019,  Ertelenmiş Vergi Varlığı,41911000.0,49159000.0,58233000.0,62319000.0
3,EREGL,2019,  Diğer Duran Varlıklar,741263000.0,885837000.0,549202000.0,485606000.0
3,EREGL,2019,TOPLAM VARLIKLAR,46672625000.0,43712068000.0,43336696000.0,45175887000.0
3,EREGL,2019,KAYNAKLAR,0.0,0.0,0.0,0.0
3,EREGL,2019,Kısa Vadeli Yükümlülükler,9450454000.0,8404505000.0,8236318000.0,12736714000.0
3,EREGL,2019,  Finansal Borçlar,5559344000.0,5221127000.0,4386639000.0,4297673000.0
3,EREGL,2019,  Diğer Finansal Yükümlülükler,0.0,0.0,0.0,0.0
3,EREGL,2019,  Ticari Borçlar,2936622000.0,2250437000.0,2677611000.0,2009035000.0
3,EREGL,2019,  Diğer Borçlar,69341000.0,77477000.0,58160000.0,4956564000.0
3,EREGL,2019,  Müşteri Söz. Doğan Yük.,0.0,0.0,0.0,0.0
3,EREGL,2019,  Finans Sektörü Faaliyetlerinden Borçlar,0.0,0.0,0.0,0.0
3,EREGL,2019,  Devlet Teşvik ve Yardımları,0.0,0.0,0.0,0.0
3,EREGL,2019,  Ertelenmiş Gelirler (Müşteri Söz. Doğan Yük. Dış.Kal.),250833000.0,221714000.0,156410000.0,189726000.0
3,EREGL,2019,  Dönem Karı Vergi Yükümlülüğü,205569000.0,189980000.0,532799000.0,759186000.0
3,EREGL,2019,  Borç Karşılıkları,241909000.0,234852000.0,226443000.0,221312000.0
3,EREGL,2019,  Diğer Kısa Vadeli Yükümlülükler,186836000.0,208918000.0,198256000.0,303218000.0
3,EREGL,2019,    (Ara Toplam),9450454000.0,8404505000.0,8236318000.0,12736714000.0
3,EREGL,2019,  Satış Amaçlı Elde Tutulan Duran Varlıklara İlişkin Yükümlülükler,0.0,0.0,0.0,0.0
3,EREGL,2019,Uzun Vadeli Yükümlülükler,5974696000.0,5691312000.0,5845184000.0,5114643000.0
3,EREGL,2019,  Finansal Borçlar,2141633000.0,2132011000.0,2216141000.0,1520329000.0
3,EREGL,2019,  Diğer Finansal Yükümlülükler,0.0,0.0,0.0,0.0
3,EREGL,2019,  Ticari Borçlar,0.0,0.0,0.0,0.0
3,EREGL,2019,  Diğer Borçlar,0.0,0.0,0.0,0.0
3,EREGL,2019,  Müşteri Söz.Doğan Yük.,0.0,0.0,0.0,0.0
3,EREGL,2019,  Finans Sektörü Faaliyetlerinden Borçlar,0.0,0.0,0.0,0.0
3,EREGL,2019,  Devlet Teşvik ve Yardımları,0.0,0.0,0.0,0.0
3,EREGL,2019,  Ertelenmiş Gelirler (Müşteri Söz.Doğan Yük. Dış.Kal.),0.0,0.0,0.0,0.0
3,EREGL,2019,    Uzun vadeli karşılıklar,807324000.0,737185000.0,729443000.0,688168000.0
3,EREGL,2019,  Çalışanlara Sağlanan Faydalara İliş.Karş.,0.0,0.0,0.0,0.0
3,EREGL,2019,  Ertelenmiş Vergi Yükümlülüğü,2944337000.0,2738527000.0,2859579000.0,2899221000.0
3,EREGL,2019,  Diğer Uzun Vadeli Yükümlülükler,81402000.0,83589000.0,40021000.0,6925000.0
3,EREGL,2019,Özkaynaklar,31247475000.0,29616251000.0,29255194000.0,27324530000.0
3,EREGL,2019,  Ana Ortaklığa Ait Özkaynaklar,30299298000.0,28734057000.0,28401296000.0,26552628000.0
3,EREGL,2019,  Ödenmiş Sermaye,3500000000.0,3500000000.0,3500000000.0,3500000000.0
3,EREGL,2019,  Karşılıklı İştirak Sermayesi Düzeltmesi (-),0.0,-116232000.0,-116232000.0,-116232000.0
3,EREGL,2019,  Hisse Senedi İhraç Primleri,106447000.0,0.0,0.0,106447000.0
3,EREGL,2019,  Değer Artış Fonları,0.0,0.0,0.0,0.0
3,EREGL,2019,  Yabancı Para Çevrim Farkları,5463762000.0,5035726000.0,5151649000.0,4836573000.0
3,EREGL,2019,  Kardan Ayrılan Kısıtlanmış Yedekler,3485761000.0,3485761000.0,3485761000.0,3485761000.0
3,EREGL,2019,  Geçmiş Yıllar Kar/Zararları,2057906000.0,2057906000.0,2057906000.0,2057906000.0
3,EREGL,2019,  Dönem Net Kar/Zararı,3316527000.0,3089021000.0,2304622000.0,996650000.0
3,EREGL,2019,  Diğer Özsermaye Kalemleri,12368895000.0,11681875000.0,12017590000.0,11685523000.0
3,EREGL,2019,  Azınlık Payları,948177000.0,882194000.0,853898000.0,771902000.0
3,EREGL,2019,TOPLAM KAYNAKLAR,46672625000.0,43712068000.0,43336696000.0,45175887000.0
3,EREGL,2019,Sürdürülen Faaliyetler,0.0,0.0,0.0,0.0
3,EREGL,2019,Satış Gelirleri,27465185000.0,21011261000.0,14594816000.0,7144139000.0
3,EREGL,2019,Satışların Maliyeti (-),-22454025000.0,-16586915000.0,-11346836000.0,-5512573000.0
3,EREGL,2019,Ticari Faaliyetlerden Diğer Kar (Zarar),0.0,0.0,0.0,0.0
3,EREGL,2019,Ticari Faaliyetlerden Brüt Kar (Zarar),5011160000.0,4424346000.0,3247980000.0,1631566000.0
3,EREGL,2019,"Faiz, Ücret, Prim, Komisyon ve Diğer Gelirler",0.0,0.0,0.0,0.0
3,EREGL,2019,"Faiz, Ücret, Prim, Komisyon ve Diğer Giderler (-)",0.0,0.0,0.0,0.0
3,EREGL,2019,Finans Sektörü Faaliyetlerinden Diğer Kar (Zarar),0.0,0.0,0.0,0.0
3,EREGL,2019,Finans Sektörü Faaliyetlerinden Brüt Kar (Zarar),0.0,0.0,0.0,0.0
3,EREGL,2019,Diğer Gelir ve Giderler,0.0,0.0,0.0,0.0
3,EREGL,2019,BRÜT KAR (ZARAR),5011160000.0,4424346000.0,3247980000.0,1631566000.0
3,EREGL,2019,"Pazarlama, Satış ve Dağıtım Giderleri (-)",-232394000.0,-175885000.0,-119494000.0,-56914000.0
3,EREGL,2019,Genel Yönetim Giderleri (-),-444799000.0,-321980000.0,-210296000.0,-101593000.0
3,EREGL,2019,Araştırma ve Geliştirme Giderleri (-),-24999000.0,-17536000.0,-11884000.0,-5372000.0
3,EREGL,2019,Diğer Faaliyet Gelirleri,233949000.0,152645000.0,94003000.0,38853000.0
3,EREGL,2019,Diğer Faaliyet Giderleri (-),-164627000.0,-153037000.0,-86789000.0,-46997000.0
3,EREGL,2019,Faaliyet Karı Öncesi Diğer Gelir ve Giderler,0.0,0.0,0.0,0.0
3,EREGL,2019,FAALİYET KARI (ZARARI),4378290000.0,3908553000.0,2913520000.0,1459543000.0
3,EREGL,2019,Net Faaliyet Kar/Zararı,4308968000.0,3908945000.0,2906306000.0,1467687000.0
3,EREGL,2019,  Yatırım Faaliyetlerinden Gelirler,71145000.0,17954000.0,13145000.0,11921000.0
3,EREGL,2019,  Yatırım Faaliyetlerinden Giderler (-),-30956000.0,-11411000.0,-11112000.0,-8014000.0
3,EREGL,2019,  Diğer Gelir ve Giderler,0.0,0.0,0.0,0.0
3,EREGL,2019,Özkaynak Yöntemiyle Değerlenen Yatırımların Kar/Zararlarındaki Paylar,38517000.0,5598000.0,3486000.0,1905000.0
3,EREGL,2019,Finansman Gideri Öncesi Faaliyet Karı/Zararı,4456996000.0,3920694000.0,2919039000.0,1465355000.0
3,EREGL,2019,(Esas Faaliyet Dışı) Finansal Gelirler,1124097000.0,996399000.0,853884000.0,318572000.0
3,EREGL,2019,(Esas Faaliyet Dışı) Finansal Giderler (-),-513709000.0,-403431000.0,-226288000.0,-81361000.0
3,EREGL,2019,Vergi Öncesi Diğer Gelir ve Giderler,40189000.0,6543000.0,2033000.0,3907000.0
3,EREGL,2019,SÜRDÜRÜLEN FAALİYETLER VERGİ ÖNCESİ KARI (ZARARI),5067384000.0,4513662000.0,3546635000.0,1702566000.0
3,EREGL,2019,Sürdürülen Faaliyetler Vergi Geliri (Gideri),-1573177000.0,-1274854000.0,-1133525000.0,-663837000.0
3,EREGL,2019,  Dönem Vergi Geliri (Gideri),-1491142000.0,-1277018000.0,-1068150000.0,-512401000.0
3,EREGL,2019,  Ertelenmiş Vergi Geliri (Gideri),-82035000.0,2164000.0,-65375000.0,-151436000.0
3,EREGL,2019,  Diğer Vergi Geliri (Gideri),0.0,0.0,0.0,0.0
3,EREGL,2019,SÜRDÜRÜLEN FAALİYETLER DÖNEM KARI/ZARARI,3494207000.0,3238808000.0,2413110000.0,1038729000.0
3,EREGL,2019,DURDURULAN FAALİYETLER,0.0,0.0,0.0,0.0
3,EREGL,2019,Durdurulan Faaliyetler Vergi Sonrası Dönem Karı (Zararı),0.0,0.0,0.0,0.0
3,EREGL,2019,DÖNEM KARI (ZARARI),3494207000.0,3238808000.0,2413110000.0,1038729000.0
3,EREGL,2019,Dönem Kar/Zararının Dağılımı,0.0,0.0,0.0,0.0
3,EREGL,2019,Azınlık Payları,177680000.0,149787000.0,108488000.0,42079000.0
3,EREGL,2019,Ana Ortaklık Payları,3316527000.0,3089021000.0,2304622000.0,996650000.0
3,EREGL,2019,Hisse Başına Kazanç,1.0,1.0,1.0,0.0
3,EREGL,2019,Seyreltilmiş Hisse Başına Kazanç,0.0,0.0,0.0,0.0
3,EREGL,2019,Sürdürülen Faaliyetlerden Hisse Başına Kazanç,0.0,0.0,0.0,0.0
3,EREGL,2019,Sürdürülen Faaliyetlerden Seyreltilmiş Hisse Başına Kazanç,0.0,0.0,0.0,0.0
3,EREGL,2019,Amortisman Giderleri,1149507000.0,848681000.0,572476000.0,279447000.0
3,EREGL,2019,Kıdem Tazminatı,52214000.0,39547000.0,27863000.0,12375000.0
3,EREGL,2019,Finansman Giderleri,-513709000.0,-403431000.0,-226288000.0,-81361000.0
3,EREGL,2019,Yurtiçi Satışlar,21115987000.0,16007701000.0,10830204000.0,5140869000.0
3,EREGL,2019,Yurtdışı Satışlar,5552947000.0,4355389000.0,3305677000.0,1795538000.0
3,EREGL,2019,Net Yabancı Para Pozisyonu,-1629610000.0,6133377000.0,-1091352000.0,145956000.0
3,EREGL,2019,Parasal net yabancı para varlık/(yükümlülük) pozisyonu,-2007668000.0,4734751000.0,-2085108000.0,-735077000.0
3,EREGL,2019,Net YPP (Hedge Dahil),-2233390000.0,15674000.0,-958409000.0,-439749000.0
3,EREGL,2019, İşletme Faaliyetlerinden Kaynaklanan Net Nakit,7243107000.0,5423692000.0,4106142000.0,2316706000.0
3,EREGL,2019, Düzeltme Öncesi Kar,3494207000.0,3238808000.0,2413110000.0,1038729000.0
3,EREGL,2019, Düzeltmeler:,2750735000.0,2081244000.0,1640021000.0,855251000.0
3,EREGL,2019,  Amortisman & İtfa Payları,1149507000.0,848681000.0,572476000.0,279447000.0
3,EREGL,2019,  Karşılıklardaki Değişim,201538000.0,140385000.0,77051000.0,51223000.0
3,EREGL,2019,  Diğer Gelir/ Gider,1399690000.0,1092178000.0,990494000.0,524581000.0
3,EREGL,2019, İşletme Sermayesinde Değişikler Öncesi Faaliyet Karı (+),6244942000.0,5320052000.0,4053131000.0,1893980000.0
3,EREGL,2019,  İşletme Sermayesindeki Değişiklikler,2911593000.0,1801475000.0,1157009000.0,701281000.0
3,EREGL,2019, Esas Faaliyet ile İlgili Oluşan Nakit (+),9156535000.0,7121527000.0,5210140000.0,2595261000.0
3,EREGL,2019,  Diğer İşletme Faaliyetlerinden Nakit,-1913428000.0,-1697835000.0,-1103998000.0,-278555000.0
3,EREGL,2019,  Sabit Sermaye Yatırımları,-1398695000.0,-682548000.0,-448149000.0,-214963000.0
3,EREGL,2019,  Diğer Yatırım Faaliyetlerinden Nakit,-223657000.0,-982247000.0,-117709000.0,-133319000.0
3,EREGL,2019, Yatırım Faaliyetlerinden Kaynaklanan Nakit,-1622352000.0,-1664795000.0,-565858000.0,-348282000.0
3,EREGL,2019,Serbest Nakit Akım,5620755000.0,3758897000.0,3540284000.0,1968424000.0
3,EREGL,2019,Finansal Borçlardaki Değişim,1311024000.0,924358000.0,191750000.0,-514575000.0
3,EREGL,2019,Temettü Ödemeleri,-4888779000.0,-4888590000.0,-4888724000.0,0.0
3,EREGL,2019,Sermaye Artırımı,0.0,0.0,0.0,0.0
3,EREGL,2019,Diğer Finansman Faaliyetlerinden Nakit,9707000.0,-144279000.0,-136755000.0,100765000.0
3,EREGL,2019,Finansman Faaliyetlerden Kaynaklanan Nakit,-3568048000.0,-4108511000.0,-4833729000.0,-413810000.0
3,EREGL,2019,Yab. Para Çev. Fark. Etk. Önc.Nak.Ve Nak. Benz. Net Artış/Azalış,2052707000.0,-349614000.0,-1293445000.0,1554614000.0
3,EREGL,2019, Yab.ı Para Çevrim Fark. Nakit Ve Nakit Benz. Üzerindeki Etkisi,-157657000.0,-83131000.0,-101027000.0,119603000.0
3,EREGL,2019, Diğer Nakit Girişi/Çıkışı,0.0,0.0,0.0,0.0
3,EREGL,2019,Nakit ve Benzerlerindeki Değişim,1895050000.0,-432745000.0,-1394472000.0,1674217000.0
3,EREGL,2019,Diğer Nakit ve Nakit Benzerlerindeki Artış,0.0,0.0,0.0,0.0
3,EREGL,2019,Dönem Başı Nakit Değerler,8682881000.0,8682881000.0,8682881000.0,8682881000.0
3,EREGL,2019,Dönem Sonu Nakit,10577931000.0,8250136000.0,7288409000.0,10357098000.0
7,SISE,2023,Dönen Varlıklar,162943346000.0,99531756000.0,84705014000.0,73481404000.0
7,SISE,2023,  Nakit ve Nakit Benzerleri,54517346000.0,31321279000.0,21150153000.0,22328778000.0
7,SISE,2023,  Finansal Yatırımlar,10240927000.0,9462082000.0,6399856000.0,3238140000.0
7,SISE,2023,  Ticari Alacaklar,39661549000.0,26157402000.0,25795908000.0,20638580000.0
7,SISE,2023,  Finans Sektörü Faaliyetlerinden Alacaklar,0.0,0.0,0.0,0.0
7,SISE,2023,  Diğer Alacaklar,1460833000.0,1904355000.0,1461702000.0,578880000.0
7,SISE,2023,  Müşteri Sözleşmelerinden Doğan Varlıklar,304955000.0,145159000.0,231607000.0,156406000.0
7,SISE,2023,  Stoklar,47514615000.0,25838608000.0,25742822000.0,22308038000.0
7,SISE,2023,  Canlı Varlıklar,0.0,0.0,0.0,0.0
7,SISE,2023,  Diğer Dönen Varlıklar,9243121000.0,4702871000.0,3922966000.0,4232582000.0
7,SISE,2023,    (Ara Toplam),162943346000.0,99531756000.0,84705014000.0,73481404000.0
7,SISE,2023,  Satış Amacıyla Elde Tutulan Duran Varlıklar,0.0,0.0,0.0,0.0
7,SISE,2023,Duran Varlıklar,257694941000.0,122907938000.0,117191603000.0,93480254000.0
7,SISE,2023,  Ticari Alacaklar,51000.0,0.0,0.0,0.0
7,SISE,2023,  Finans Sektörü Faaliyetlerinden Alacaklar,0.0,0.0,0.0,0.0
7,SISE,2023,  Diğer Alacaklar,37486000.0,24555000.0,31041000.0,109350000.0
7,SISE,2023,  Müşteri Sözleşmelerinden Doğan Varlıklar,0.0,0.0,0.0,0.0
7,SISE,2023,  Finansal Yatırımlar,1471023000.0,936987000.0,869471000.0,835378000.0
7,SISE,2023,  Özkaynak Yöntemiyle Değerlenen Yatırımlar,5564455000.0,3080712000.0,2626468000.0,1997786000.0
7,SISE,2023,  Canlı Varlıklar,0.0,0.0,0.0,0.0
7,SISE,2023,  Yatırım Amaçlı Gayrimenkuller,15815963000.0,5151242000.0,5151242000.0,5151242000.0
7,SISE,2023,  Stoklar,0.0,0.0,0.0,0.0
7,SISE,2023,  Kullanım Hakkı Varlıkları,3695809000.0,2291992000.0,1960027000.0,1255636000.0
7,SISE,2023,  Maddi Duran Varlıklar,168404821000.0,72500569000.0,69195641000.0,56272605000.0
7,SISE,2023,  Şerefiye,1839897000.0,1414747000.0,1355014000.0,838963000.0
7,SISE,2023,  Maddi Olmayan Duran Varlıklar,49220716000.0,30220320000.0,28543735000.0,21507403000.0
7,SISE,2023,  Ertelenmiş Vergi Varlığı,2354114000.0,1779398000.0,2086994000.0,1546505000.0
7,SISE,2023,  Diğer Duran Varlıklar,9290606000.0,5507416000.0,5371970000.0,3965386000.0
7,SISE,2023,TOPLAM VARLIKLAR,420638287000.0,222439694000.0,201896617000.0,166961658000.0
7,SISE,2023,KAYNAKLAR,0.0,0.0,0.0,0.0
7,SISE,2023,Kısa Vadeli Yükümlülükler,96332368000.0,56212823000.0,42877191000.0,39574466000.0
7,SISE,2023,  Finansal Borçlar,56678601000.0,34497052000.0,22130249000.0,20594444000.0
7,SISE,2023,  Diğer Finansal Yükümlülükler,0.0,0.0,0.0,0.0
7,SISE,2023,  Ticari Borçlar,24432180000.0,12694370000.0,12260914000.0,9841357000.0
7,SISE,2023,  Diğer Borçlar,1907733000.0,946300000.0,953238000.0,2833960000.0
7,SISE,2023,  Müşteri Söz. Doğan Yük.,418845000.0,273482000.0,201262000.0,236879000.0
7,SISE,2023,  Finans Sektörü Faaliyetlerinden Borçlar,0.0,0.0,0.0,0.0
7,SISE,2023,  Devlet Teşvik ve Yardımları,0.0,0.0,0.0,0.0
7,SISE,2023,  Ertelenmiş Gelirler (Müşteri Söz. Doğan Yük. Dış.Kal.),2906392000.0,1268048000.0,1570682000.0,998805000.0
7,SISE,2023,  Dönem Karı Vergi Yükümlülüğü,549250000.0,485311000.0,590687000.0,1021921000.0
7,SISE,2023,  Borç Karşılıkları,2603828000.0,2129248000.0,1491709000.0,1554775000.0
7,SISE,2023,  Diğer Kısa Vadeli Yükümlülükler,6835539000.0,3919012000.0,3678450000.0,2492325000.0
7,SISE,2023,    (Ara Toplam),96332368000.0,56212823000.0,42877191000.0,39574466000.0
7,SISE,2023,  Satış Amaçlı Elde Tutulan Duran Varlıklara İlişkin Yükümlülükler,0.0,0.0,0.0,0.0
7,SISE,2023,Uzun Vadeli Yükümlülükler,83580951000.0,49173859000.0,47279197000.0,32346248000.0
7,SISE,2023,  Finansal Borçlar,66441130000.0,42530438000.0,40737783000.0,27590136000.0
7,SISE,2023,  Diğer Finansal Yükümlülükler,0.0,0.0,0.0,0.0
7,SISE,2023,  Ticari Borçlar,0.0,0.0,0.0,0.0
7,SISE,2023,  Diğer Borçlar,142762000.0,3719000.0,3621000.0,5573000.0
7,SISE,2023,  Müşteri Söz.Doğan Yük.,0.0,0.0,0.0,0.0
7,SISE,2023,  Finans Sektörü Faaliyetlerinden Borçlar,0.0,0.0,0.0,0.0
7,SISE,2023,  Devlet Teşvik ve Yardımları,0.0,0.0,0.0,0.0
7,SISE,2023,  Ertelenmiş Gelirler (Müşteri Söz.Doğan Yük. Dış.Kal.),499842000.0,297163000.0,272720000.0,255588000.0
7,SISE,2023,    Uzun vadeli karşılıklar,8410490000.0,4362668000.0,4423634000.0,3486921000.0
7,SISE,2023,  Çalışanlara Sağlanan Faydalara İliş.Karş.,0.0,0.0,0.0,0.0
7,SISE,2023,  Ertelenmiş Vergi Yükümlülüğü,7645729000.0,1487978000.0,1358293000.0,849979000.0
7,SISE,2023,  Diğer Uzun Vadeli Yükümlülükler,440998000.0,491893000.0,483146000.0,158051000.0
7,SISE,2023,Özkaynaklar,240724968000.0,117053012000.0,111740229000.0,95040944000.0
7,SISE,2023,  Ana Ortaklığa Ait Özkaynaklar,204960096000.0,93967108000.0,89577377000.0,76488917000.0
7,SISE,2023,  Ödenmiş Sermaye,3063214000.0,3063214000.0,3063214000.0,3063214000.0
7,SISE,2023,  Karşılıklı İştirak Sermayesi Düzeltmesi (-),0.0,0.0,0.0,0.0
7,SISE,2023,  Hisse Senedi İhraç Primleri,1290634000.0,167048000.0,167048000.0,167048000.0
7,SISE,2023,  Değer Artış Fonları,0.0,0.0,0.0,0.0
7,SISE,2023,  Yabancı Para Çevrim Farkları,-9863495000.0,30477109000.0,29431245000.0,18088577000.0
